date,returns,dbc,hyg,ief,spy,united-states-ig-oas-all-sector,united-states-hy-oas-all-sector,united-states-cmt10y
2020-09-10,0.00056122,-0.0100972,-0.0047349,0.00123208,-0.0175162,1.4676965658357302,5.01830786200043,0.68
2020-09-11,0.00025428,0.0070012,0.00201505,0.00155846,0.00050902,1.46589149893576,5.08818615365671,0.67
2020-09-14,0.00105702,0.00077489,-0.0010663,-0.000902,0.0130853,1.4716556261787699,5.05146309310077,0.68
2020-09-15,-3.47e-05,0.00540751,0.0027227,-0.0004923,0.00503958,1.45482258406744,5.00382137962192,0.68
2020-09-16,-0.0003874,0.01832112,0.0,-0.0005747,-0.0039765,1.44414002126762,4.91837396827913,0.69
2020-09-17,-0.0009841,0.01128256,-0.0010645,0.00028739,-0.0088341,1.45147793892478,4.96199737988481,0.69
2020-09-18,-0.0002505,0.00447762,-0.0024883,-0.0008624,-0.0115242,1.4480059224722002,4.96018942863448,0.7
2020-09-21,-0.0032579,-0.0248788,-0.0081001,0.00180609,-0.011192,1.4912091417434201,5.2124354036440295,0.68
2020-09-22,-0.0010317,-0.0045907,0.00346248,0.0,0.01013291,1.5013988892185501,5.2989597321999495,0.68
2020-09-23,-0.0016378,-0.0115697,-0.0101828,0.0,-0.0234642,1.5402466541881699,5.34524800064586,0.68
2020-09-24,-0.0024053,0.00464397,0.00060187,0.000492,0.00266196,1.57668186702263,5.540770952174641,0.67
2020-09-25,-0.0013684,0.0,-0.0018067,0.00081947,0.01603763,1.6058898945553801,5.590917969177919,0.66
2020-09-28,0.00110535,0.00845834,0.00648885,-0.0001638,0.01647295,1.59232583238101,5.48547528933865,0.67
2020-09-29,0.00027689,-0.0115519,0.00083807,0.00073707,-0.0054609,1.59262220410359,5.4247249554330805,0.66
2020-09-30,0.00090353,0.01155192,0.00406068,-0.0027053,0.00755331,1.56384383099605,5.32046543249474,0.69
2020-10-01,0.00123867,-0.0123268,0.00342872,0.00056859,0.0063995,1.5605035801437501,5.231995638446239,0.68
2020-10-02,-0.0006278,-0.0124807,0.0,-0.0010267,-0.0095398,1.57319390518745,5.2732355018388795,0.7
2020-10-05,0.00124165,0.02557288,0.00748711,-0.0063066,0.01757765,1.5298173893062,5.08726853847128,0.78
2020-10-06,0.00221306,0.00381826,-0.0022521,0.0023129,-0.0143179,1.4994098802694402,4.98492145215772,0.76
2020-10-07,5.21e-05,0.00380373,0.00355366,-0.002892,0.01725686,1.48740548804418,4.904052934163221,0.81
2020-10-08,0.00150892,0.00982252,0.00224414,0.00181878,0.0088235,1.4750112145515002,4.85187658183463,0.78
2020-10-09,0.00122803,0.00300301,0.00223911,-0.0004957,0.00889049,1.46430616682845,4.81643750870811,0.79
2020-10-12,1.11e-05,-0.0105502,0.00504903,0.00107371,0.01595961,1.4618328595973302,4.83030566270824,0.79
2020-10-13,0.00108827,0.00227015,-0.0044606,0.00222635,-0.0065475,1.45171219084911,4.81355467885183,0.74
2020-10-14,-0.0001249,0.00677969,-0.0024736,0.00032941,-0.0063032,1.4685231577092401,4.82706828846131,0.73
2020-10-15,-0.0018163,0.0029985,-0.0007079,-0.001071,-0.0012366,1.47839341228694,4.95328116418041,0.74
2020-10-16,0.00028592,-0.0067593,-0.0011809,-0.0005772,-0.0006045,1.4631293685431999,4.9053865524090705,0.76
2020-10-19,0.00040991,0.0007533,-0.0035511,-0.0016508,-0.0153202,1.4552344353874802,4.85107318319669,0.78
2020-10-20,-0.0009105,0.01123187,0.00355114,-0.0021502,0.00399773,1.3337145616122998,4.83678352520701,0.81
2020-10-21,0.00045439,-0.0082243,-0.0001182,-0.0013255,-0.0018947,1.33581621397636,4.82457934945669,0.83
2020-10-22,-0.0002599,0.0029985,0.00177106,-0.0034878,0.00547038,1.32219624449861,4.80604525270034,0.87
2020-10-23,0.00049868,-0.0075132,0.00117897,0.00141319,0.00338939,1.3107803366757802,4.79894786188415,0.85
2020-10-26,-0.0010521,-0.0144325,-0.0088763,0.00265472,-0.0186528,1.32916306055135,4.90507829550989,0.81
2020-10-27,-0.0003075,0.0068624,0.0004754,0.00223445,-0.0034533,1.31882237655335,4.99080683491134,0.79
2020-10-28,-0.0032104,-0.0269558,-0.0083523,-8.27e-05,-0.0347767,1.3414493273744301,5.24186410342808,0.79
2020-10-29,-0.0004694,-0.0125689,0.0028715,-0.0042252,0.01011217,1.3435540676744298,5.23894903083333,0.85
2020-10-30,-0.0011388,0.0,0.00214823,-0.0032431,-0.0104796,1.34749270369904,5.2460645475857905,0.88
2020-11-02,0.00080759,0.01801851,0.00237903,0.00171404,0.01114608,1.3501869442054102,5.20840130437201,0.87
2020-11-03,0.00210871,0.00619197,0.00856333,-0.002249,0.01750191,1.3448324397914002,5.08029640028414,0.9
2020-11-04,0.0053691,0.01074454,0.00931226,0.00838701,0.02210311,1.36435807282044,4.82649315880162,0.78
2020-11-05,0.00409771,0.0045697,0.00351371,-0.0001654,0.01931508,1.31876147143169,4.54277878657926,0.79
2020-11-06,0.00035291,-0.0038066,-0.0035137,-0.0033967,-0.0002284,1.29575478475067,4.591274195656499,0.83
2020-11-09,0.00625523,0.01213055,0.00759749,-0.0074133,0.01248739,1.20104332648021,4.16692991803581,0.96
2020-11-10,-0.0003144,0.01940359,-0.0013983,-0.0028466,-0.0014677,1.2138807614027,4.1971991464544995,0.98
2020-11-11,0.00090088,-0.0007394,-0.0003499,0.00159176,0.00740108,1.21561928048963,4.20850549843139,0.98
2020-11-12,0.00029509,-0.0081694,-0.0067884,0.00567614,-0.0097482,1.25080270662195,4.39776628748053,0.98
2020-11-13,0.00013168,-0.0044843,0.00339997,-0.0013327,0.0137495,1.26405211127395,4.47893016309899,0.98
2020-11-16,0.00226332,0.00894861,0.00560226,-0.0007504,0.01240528,1.25127831991474,4.37175644886259,0.98
2020-11-17,0.00074497,0.00296516,0.0003491,0.00258237,-0.0053928,1.24361712419836,4.36226890449812,0.98
2020-11-18,0.0007716,0.00147929,-0.0018633,-0.0003328,-0.0121078,1.22713057738512,4.28597033052342,0.98
2020-11-19,0.00106143,0.0,0.00337465,0.00108131,0.00420133,1.22188744414926,4.32817204194035,0.98
2020-11-20,0.00119874,0.00516035,-0.0018605,0.00174426,-0.0068713,1.22667872777791,4.361508175399059,0.98
2020-11-23,0.00106783,0.00293686,0.00151189,-0.0019937,0.00597653,1.21775355313391,4.30265037546049,0.98
2020-11-24,0.00214988,0.02103814,0.00301694,-0.0015812,0.01598524,1.2012675638735,4.19033035293284,0.98
2020-11-25,0.00041818,0.00857761,-0.0004636,0.00033308,-0.001543,1.21798002117064,4.13188387518306,0.98
2020-11-27,0.00129267,-0.0021375,0.0016215,0.00299277,0.00278111,1.1951152057849301,4.1807226453317,0.98
2020-11-30,0.00027633,-0.0057225,-0.0010421,-0.0006643,-0.0044369,1.1768251386997,4.17449310866974,0.98
2020-12-01,0.00085496,-0.0028736,0.00256953,-0.0053321,0.01087803,1.12861935455916,4.08674569576139,0.98
2020-12-02,0.00076961,0.00430726,0.00278035,-0.0016727,0.0021015,1.1248964454030301,4.03031138945697,0.98
2020-12-03,0.00178601,0.00143164,0.00057827,0.00267492,-0.0002727,1.11798653516232,3.94189195584478,0.98
2020-12-04,0.00155859,0.00428266,0.00415369,-0.0039313,0.00858071,1.12014194809816,3.86077274725757,0.98
2020-12-07,0.00142218,0.0,-0.0004607,0.00309611,-0.002057,1.12432528481369,3.85526437168815,0.98
2020-12-08,0.00059147,0.00142349,-0.0008067,0.00100209,0.00292184,1.1534018860908,3.84046208778481,0.98
2020-12-09,0.00025233,0.00071098,-0.0014999,-0.0014199,-0.0090093,1.1791759977745,3.88554424804517,0.98
2020-12-10,0.00126534,0.01481509,0.00184566,0.00225423,-0.0003272,1.17423737090901,3.9313247267980604,0.98
2020-12-11,0.0,-0.0028051,-0.0010378,0.0019995,-0.0011732,1.17987763976092,3.953187180024,0.98
